method,mode,loss_func,net_name,replicate,vsd_score_bin,acc,n_trials,pred
initialize,classify,BCE,CORnet_Z,8,7.0,0.25,1,0.13272498855563084
transfer,classify,BCE,CORnet_Z,8,0.0,0.29627171419206816,2034,0.19014668981992167
transfer,classify,BCE,CORnet_Z,8,1.0,0.29014532243415075,734,0.23337990212718132
transfer,classify,BCE,CORnet_Z,8,2.0,0.2418981481481481,72,0.276613114434441
transfer,classify,BCE,CORnet_Z,8,3.0,0.3392857142857143,28,0.3198463267417006
transfer,classify,BCE,CORnet_Z,8,4.0,0.0641025641025641,13,0.3630795390489603
transfer,classify,BCE,CORnet_Z,8,5.0,0.5,1,0.4063127513562199
transfer,classify,BCE,CORnet_Z,8,6.0,0.5,1,0.44954596366347954
transfer,classify,BCE,CORnet_Z,8,7.0,0.5,1,0.4927791759707392
initialize,classify,BCE,VGG16,1,0.0,0.025565388397246803,2034,0.014899048404215224
initialize,classify,BCE,VGG16,1,1.0,0.01639418710263397,734,0.01391227564954856
initialize,classify,BCE,VGG16,1,2.0,0.013888888888888888,72,0.012925502894881896
initialize,classify,BCE,VGG16,1,3.0,0.03571428571428571,28,0.011938730140215233
initialize,classify,BCE,VGG16,1,4.0,0.0,13,0.01095195738554857
initialize,classify,BCE,VGG16,1,5.0,0.0,1,0.009965184630881908
initialize,classify,BCE,VGG16,1,6.0,0.0,1,0.008978411876215245
initialize,classify,BCE,VGG16,1,7.0,0.0,1,0.00799163912154858
transfer,classify,BCE,VGG16,1,0.0,0.7734841035725991,2034,0.6315153958007402
transfer,classify,BCE,VGG16,1,1.0,0.6404632152588556,734,0.6129378541196763
transfer,classify,BCE,VGG16,1,2.0,0.5634259259259259,72,0.5943603124386122
transfer,classify,BCE,VGG16,1,3.0,0.5238095238095238,28,0.5757827707575482
transfer,classify,BCE,VGG16,1,4.0,0.5307692307692308,13,0.5572052290764843
transfer,classify,BCE,VGG16,1,5.0,0.5,1,0.5386276873954202
transfer,classify,BCE,VGG16,1,6.0,0.5,1,0.5200501457143563
transfer,classify,BCE,VGG16,1,7.0,0.5,1,0.5014726040332922
initialize,classify,BCE,VGG16,2,0.0,0.05252376270075384,2034,0.04148026312002247
initialize,classify,BCE,VGG16,2,1.0,0.0688692098092643,734,0.0404934903653558
initialize,classify,BCE,VGG16,2,2.0,0.053240740740740734,72,0.03950671761068914
initialize,classify,BCE,VGG16,2,3.0,0.06547619047619048,28,0.038519944856022476
initialize,classify,BCE,VGG16,2,4.0,0.0641025641025641,13,0.037533172101355816
initialize,classify,BCE,VGG16,2,5.0,0.0,1,0.03654639934668915
initialize,classify,BCE,VGG16,2,6.0,0.0,1,0.03555962659202249
initialize,classify,BCE,VGG16,2,7.0,0.0,1,0.034572853837355824
transfer,classify,BCE,VGG16,2,0.0,0.7963454605047525,2034,0.7123721054799064
transfer,classify,BCE,VGG16,2,1.0,0.6525431425976386,734,0.6937945637988424
transfer,classify,BCE,VGG16,2,2.0,0.5599537037037037,72,0.6752170221177783
transfer,classify,BCE,VGG16,2,3.0,0.5238095238095238,28,0.6566394804367144
transfer,classify,BCE,VGG16,2,4.0,0.6461538461538461,13,0.6380619387556504
transfer,classify,BCE,VGG16,2,5.0,0.5,1,0.6194843970745864
transfer,classify,BCE,VGG16,2,6.0,1.0,1,0.6009068553935224
transfer,classify,BCE,VGG16,2,7.0,0.5,1,0.5823293137124583
initialize,classify,BCE,VGG16,3,0.0,0.02568829891838741,2034,0.015141920387090745
initialize,classify,BCE,VGG16,3,1.0,0.02241144414168937,734,0.014155147632424082
initialize,classify,BCE,VGG16,3,2.0,0.006944444444444444,72,0.013168374877757417
initialize,classify,BCE,VGG16,3,3.0,0.0,28,0.012181602123090754
initialize,classify,BCE,VGG16,3,4.0,0.038461538461538464,13,0.011194829368424091
initialize,classify,BCE,VGG16,3,5.0,0.0,1,0.010208056613757429
initialize,classify,BCE,VGG16,3,6.0,0.0,1,0.009221283859090764
initialize,classify,BCE,VGG16,3,7.0,0.0,1,0.008234511104424101
transfer,classify,BCE,VGG16,3,0.0,0.7983939691904294,2034,0.7001290848511879
transfer,classify,BCE,VGG16,3,1.0,0.662148047229791,734,0.6815515431701239
transfer,classify,BCE,VGG16,3,2.0,0.5657407407407408,72,0.6629740014890599
transfer,classify,BCE,VGG16,3,3.0,0.5238095238095238,28,0.6443964598079959
transfer,classify,BCE,VGG16,3,4.0,0.5307692307692308,13,0.6258189181269319
transfer,classify,BCE,VGG16,3,5.0,0.5,1,0.607241376445868
transfer,classify,BCE,VGG16,3,6.0,1.0,1,0.5886638347648039
transfer,classify,BCE,VGG16,3,7.0,0.5,1,0.5700862930837399
initialize,classify,BCE,VGG16,4,0.0,0.0,2034,0.0034537046413333234
initialize,classify,BCE,VGG16,4,1.0,0.0,734,0.00246693188666666
initialize,classify,BCE,VGG16,4,2.0,0.0,72,0.0014801591319999969
initialize,classify,BCE,VGG16,4,3.0,0.0,28,0.0004933863773333336
initialize,classify,BCE,VGG16,4,4.0,0.0,13,-0.0004933863773333297
initialize,classify,BCE,VGG16,4,5.0,0.0,1,-0.0014801591319999925
initialize,classify,BCE,VGG16,4,6.0,0.0,1,-0.0024669318866666562
initialize,classify,BCE,VGG16,4,7.0,0.0,1,-0.00345370464133332
transfer,classify,BCE,VGG16,4,0.0,0.7902572926909209,2034,0.7091122453068763
transfer,classify,BCE,VGG16,4,1.0,0.6521571298819256,734,0.6905347036258124
transfer,classify,BCE,VGG16,4,2.0,0.5634259259259259,72,0.6719571619447483
transfer,classify,BCE,VGG16,4,3.0,0.5238095238095238,28,0.6533796202636843
transfer,classify,BCE,VGG16,4,4.0,0.6230769230769231,13,0.6348020785826204
transfer,classify,BCE,VGG16,4,5.0,1.0,1,0.6162245369015563
transfer,classify,BCE,VGG16,4,6.0,0.5,1,0.5976469952204924
transfer,classify,BCE,VGG16,4,7.0,0.5,1,0.5790694535394283
initialize,classify,BCE,VGG16,5,0.0,0.003687315634218289,2034,0.00923321058586423
initialize,classify,BCE,VGG16,5,1.0,0.004087193460490463,734,0.008246437831197566
initialize,classify,BCE,VGG16,5,2.0,0.0,72,0.007259665076530903
initialize,classify,BCE,VGG16,5,3.0,0.0,28,0.0062728923218642405
initialize,classify,BCE,VGG16,5,4.0,0.038461538461538464,13,0.005286119567197578
initialize,classify,BCE,VGG16,5,5.0,0.0,1,0.004299346812530915
initialize,classify,BCE,VGG16,5,6.0,0.0,1,0.0033125740578642503
initialize,classify,BCE,VGG16,5,7.0,0.0,1,0.0023258013031975857
transfer,classify,BCE,VGG16,5,0.0,0.7765568666011142,2034,0.6407771468361669
transfer,classify,BCE,VGG16,5,1.0,0.6380336058128974,734,0.622199605155103
transfer,classify,BCE,VGG16,5,2.0,0.5599537037037037,72,0.603622063474039
transfer,classify,BCE,VGG16,5,3.0,0.5238095238095238,28,0.585044521792975
transfer,classify,BCE,VGG16,5,4.0,0.6076923076923076,13,0.566466980111911
transfer,classify,BCE,VGG16,5,5.0,0.5,1,0.547889438430847
transfer,classify,BCE,VGG16,5,6.0,0.5,1,0.529311896749783
transfer,classify,BCE,VGG16,5,7.0,0.5,1,0.510734355068719
initialize,classify,BCE,VGG16,6,0.0,0.0,2034,0.0035672377930135776
initialize,classify,BCE,VGG16,6,1.0,0.0009082652134423251,734,0.0025804650383469143
initialize,classify,BCE,VGG16,6,2.0,0.0,72,0.001593692283680251
initialize,classify,BCE,VGG16,6,3.0,0.0,28,0.0006069195290135877
initialize,classify,BCE,VGG16,6,4.0,0.0,13,-0.0003798532256530755
initialize,classify,BCE,VGG16,6,5.0,0.0,1,-0.0013666259803197384
initialize,classify,BCE,VGG16,6,6.0,0.0,1,-0.002353398734986402
initialize,classify,BCE,VGG16,6,7.0,0.0,1,-0.0033401714896530658
transfer,classify,BCE,VGG16,6,0.0,0.7887413962635201,2034,0.6953899765262722
transfer,classify,BCE,VGG16,6,1.0,0.6512488646684832,734,0.6768124348452083
transfer,classify,BCE,VGG16,6,2.0,0.5483796296296296,72,0.6582348931641442
transfer,classify,BCE,VGG16,6,3.0,0.5238095238095238,28,0.6396573514830802
transfer,classify,BCE,VGG16,6,4.0,0.5307692307692308,13,0.6210798098020163
transfer,classify,BCE,VGG16,6,5.0,0.5,1,0.6025022681209522
transfer,classify,BCE,VGG16,6,6.0,1.0,1,0.5839247264398882
transfer,classify,BCE,VGG16,6,7.0,0.5,1,0.5653471847588243
initialize,classify,BCE,VGG16,7,0.0,0.09754998361193051,2034,0.1388725353930096
initialize,classify,BCE,VGG16,7,1.0,0.1163714804722979,734,0.13788576263834293
initialize,classify,BCE,VGG16,7,2.0,0.11805555555555555,72,0.13689898988367627
initialize,classify,BCE,VGG16,7,3.0,0.14880952380952378,28,0.1359122171290096
initialize,classify,BCE,VGG16,7,4.0,0.10256410256410256,13,0.13492544437434295
initialize,classify,BCE,VGG16,7,5.0,0.0,1,0.1339386716196763
initialize,classify,BCE,VGG16,7,6.0,0.5,1,0.1329518988650096
initialize,classify,BCE,VGG16,7,7.0,0.0,1,0.13196512611034295
transfer,classify,BCE,VGG16,7,0.0,0.7851196329072435,2034,0.7055250871688531
transfer,classify,BCE,VGG16,7,1.0,0.6449818346957312,734,0.686947545487789
transfer,classify,BCE,VGG16,7,2.0,0.5599537037037037,72,0.6683700038067251
transfer,classify,BCE,VGG16,7,3.0,0.5416666666666666,28,0.6497924621256611
transfer,classify,BCE,VGG16,7,4.0,0.5923076923076922,13,0.631214920444597
transfer,classify,BCE,VGG16,7,5.0,1.0,1,0.6126373787635331
transfer,classify,BCE,VGG16,7,6.0,0.5,1,0.5940598370824691
transfer,classify,BCE,VGG16,7,7.0,0.5,1,0.575482295401405
initialize,classify,BCE,VGG16,8,0.0,0.0,2034,0.0034537046413332575
initialize,classify,BCE,VGG16,8,1.0,0.0,734,0.002466931886666594
initialize,classify,BCE,VGG16,8,2.0,0.0,72,0.001480159131999931
initialize,classify,BCE,VGG16,8,3.0,0.0,28,0.0004933863773332677
initialize,classify,BCE,VGG16,8,4.0,0.0,13,-0.0004933863773333956
initialize,classify,BCE,VGG16,8,5.0,0.0,1,-0.0014801591320000584
initialize,classify,BCE,VGG16,8,6.0,0.0,1,-0.002466931886666722
initialize,classify,BCE,VGG16,8,7.0,0.0,1,-0.003453704641333386
transfer,classify,BCE,VGG16,8,0.0,0.7845624385447394,2034,0.6423079012310272
transfer,classify,BCE,VGG16,8,1.0,0.6568574023614896,734,0.6237303595499633
transfer,classify,BCE,VGG16,8,2.0,0.5453703703703704,72,0.6051528178688992
transfer,classify,BCE,VGG16,8,3.0,0.5238095238095238,28,0.5865752761878352
transfer,classify,BCE,VGG16,8,4.0,0.6076923076923076,13,0.5679977345067713
transfer,classify,BCE,VGG16,8,5.0,0.5,1,0.5494201928257072
transfer,classify,BCE,VGG16,8,6.0,0.5,1,0.5308426511446432
transfer,classify,BCE,VGG16,8,7.0,0.5,1,0.5122651094635793
initialize,classify,BCE,alexnet,1,0.0,0.09475581776466734,2034,0.14912780555391306
initialize,classify,BCE,alexnet,1,1.0,0.08351498637602181,734,0.1470163851196721
initialize,classify,BCE,alexnet,1,2.0,0.0625,72,0.14490496468543113
initialize,classify,BCE,alexnet,1,3.0,0.08928571428571429,28,0.14279354425119017
initialize,classify,BCE,alexnet,1,4.0,0.05384615384615384,13,0.1406821238169492
initialize,classify,BCE,alexnet,1,5.0,0.5,1,0.13857070338270824
initialize,classify,BCE,alexnet,1,6.0,0.0,1,0.13645928294846726
initialize,classify,BCE,alexnet,1,7.0,0.25,1,0.1343478625142263
transfer,classify,BCE,alexnet,1,0.0,0.6119223205506391,2034,0.521711801414262
transfer,classify,BCE,alexnet,1,1.0,0.4955267938237965,734,0.5166427066328684
transfer,classify,BCE,alexnet,1,2.0,0.49976851851851856,72,0.5115736118514748
transfer,classify,BCE,alexnet,1,3.0,0.5476190476190477,28,0.5065045170700813
transfer,classify,BCE,alexnet,1,4.0,0.37692307692307697,13,0.5014354222886876
transfer,classify,BCE,alexnet,1,5.0,0.5,1,0.49636632750729404
transfer,classify,BCE,alexnet,1,6.0,0.5,1,0.4912972327259004
transfer,classify,BCE,alexnet,1,7.0,0.5,1,0.4862281379445068
initialize,classify,BCE,alexnet,2,0.0,0.0,2034,0.007389971519843358
initialize,classify,BCE,alexnet,2,1.0,0.0,734,0.005278551085602394
initialize,classify,BCE,alexnet,2,2.0,0.0,72,0.0031671306513614307
initialize,classify,BCE,alexnet,2,3.0,0.0,28,0.001055710217120467
initialize,classify,BCE,alexnet,2,4.0,0.0,13,-0.0010557102171204966
initialize,classify,BCE,alexnet,2,5.0,0.0,1,-0.00316713065136146
initialize,classify,BCE,alexnet,2,6.0,0.0,1,-0.005278551085602424
initialize,classify,BCE,alexnet,2,7.0,0.0,1,-0.0073899715198433875
transfer,classify,BCE,alexnet,2,0.0,0.5812356604392003,2034,0.5462810069443346
transfer,classify,BCE,alexnet,2,1.0,0.48574023614895545,734,0.541211912162941
transfer,classify,BCE,alexnet,2,2.0,0.4608796296296296,72,0.5361428173815473
transfer,classify,BCE,alexnet,2,3.0,0.4107142857142857,28,0.5310737226001538
transfer,classify,BCE,alexnet,2,4.0,0.2897435897435897,13,0.5260046278187602
transfer,classify,BCE,alexnet,2,5.0,1.0,1,0.5209355330373666
transfer,classify,BCE,alexnet,2,6.0,0.5,1,0.515866438255973
transfer,classify,BCE,alexnet,2,7.0,0.5,1,0.5107973434745794
initialize,classify,BCE,alexnet,3,0.0,0.11905932481153719,2034,0.048052634695640736
initialize,classify,BCE,alexnet,3,1.0,0.05313351498637602,734,0.04594121426139977
initialize,classify,BCE,alexnet,3,2.0,0.09953703703703703,72,0.043829793827158806
initialize,classify,BCE,alexnet,3,3.0,0.05357142857142857,28,0.04171837339291784
initialize,classify,BCE,alexnet,3,4.0,0.0,13,0.03960695295867689
initialize,classify,BCE,alexnet,3,5.0,0.0,1,0.03749553252443592
initialize,classify,BCE,alexnet,3,6.0,0.0,1,0.03538411209019496
initialize,classify,BCE,alexnet,3,7.0,0.0,1,0.03327269165595399
transfer,classify,BCE,alexnet,3,0.0,0.6122500819403474,2034,0.5132858531244632
transfer,classify,BCE,alexnet,3,1.0,0.5134650317892825,734,0.5082167583430696
transfer,classify,BCE,alexnet,3,2.0,0.4701388888888889,72,0.503147663561676
transfer,classify,BCE,alexnet,3,3.0,0.4761904761904762,28,0.49807856878028234
transfer,classify,BCE,alexnet,3,4.0,0.3923076923076923,13,0.4930094739988888
transfer,classify,BCE,alexnet,3,5.0,0.5,1,0.48794037921749517
transfer,classify,BCE,alexnet,3,6.0,0.5,1,0.48287128443610156
transfer,classify,BCE,alexnet,3,7.0,0.5,1,0.477802189654708
initialize,classify,BCE,alexnet,4,0.0,0.0,2034,0.007389971519843441
initialize,classify,BCE,alexnet,4,1.0,0.0,734,0.005278551085602478
initialize,classify,BCE,alexnet,4,2.0,0.0,72,0.003167130651361514
initialize,classify,BCE,alexnet,4,3.0,0.0,28,0.0010557102171205503
initialize,classify,BCE,alexnet,4,4.0,0.0,13,-0.0010557102171204133
initialize,classify,BCE,alexnet,4,5.0,0.0,1,-0.003167130651361377
initialize,classify,BCE,alexnet,4,6.0,0.0,1,-0.005278551085602341
initialize,classify,BCE,alexnet,4,7.0,0.0,1,-0.007389971519843304
transfer,classify,BCE,alexnet,4,0.0,0.6227384464110128,2034,0.5222689750521544
transfer,classify,BCE,alexnet,4,1.0,0.5102633969118983,734,0.5171998802707608
transfer,classify,BCE,alexnet,4,2.0,0.4759259259259259,72,0.5121307854893672
transfer,classify,BCE,alexnet,4,3.0,0.511904761904762,28,0.5070616907079737
transfer,classify,BCE,alexnet,4,4.0,0.4153846153846154,13,0.5019925959265801
transfer,classify,BCE,alexnet,4,5.0,0.5,1,0.49692350114518646
transfer,classify,BCE,alexnet,4,6.0,0.5,1,0.49185440636379285
transfer,classify,BCE,alexnet,4,7.0,0.5,1,0.48678531158239924
initialize,classify,BCE,alexnet,5,0.0,0.02654867256637168,2034,0.020118629224998158
initialize,classify,BCE,alexnet,5,1.0,0.018732970027247955,734,0.018007208790757206
initialize,classify,BCE,alexnet,5,2.0,0.020833333333333332,72,0.015895788356516227
initialize,classify,BCE,alexnet,5,3.0,0.03571428571428571,28,0.013784367922275276
initialize,classify,BCE,alexnet,5,4.0,0.0,13,0.011672947488034296
initialize,classify,BCE,alexnet,5,5.0,0.0,1,0.009561527053793345
initialize,classify,BCE,alexnet,5,6.0,0.0,1,0.007450106619552366
initialize,classify,BCE,alexnet,5,7.0,0.0,1,0.005338686185311414
transfer,classify,BCE,alexnet,5,0.0,0.5799655850540807,2034,0.49180345301592227
transfer,classify,BCE,alexnet,5,1.0,0.47445504087193463,734,0.4867343582345287
transfer,classify,BCE,alexnet,5,2.0,0.44375,72,0.4816652634531351
transfer,classify,BCE,alexnet,5,3.0,0.4404761904761905,28,0.4765961686717415
transfer,classify,BCE,alexnet,5,4.0,0.3538461538461538,13,0.4715270738903479
transfer,classify,BCE,alexnet,5,5.0,0.5,1,0.4664579791089543
transfer,classify,BCE,alexnet,5,6.0,0.5,1,0.4613888843275607
transfer,classify,BCE,alexnet,5,7.0,0.5,1,0.45631978954616714
initialize,classify,BCE,alexnet,6,0.0,0.037938380858734834,2034,0.03368299439470199
initialize,classify,BCE,alexnet,6,1.0,0.02926884650317893,734,0.03157157396046102
initialize,classify,BCE,alexnet,6,2.0,0.02546296296296296,72,0.02946015352622006
initialize,classify,BCE,alexnet,6,3.0,0.05357142857142857,28,0.027348733091979098
initialize,classify,BCE,alexnet,6,4.0,0.0641025641025641,13,0.025237312657738133
initialize,classify,BCE,alexnet,6,5.0,0.0,1,0.023125892223497167
initialize,classify,BCE,alexnet,6,6.0,0.0,1,0.021014471789256205
initialize,classify,BCE,alexnet,6,7.0,0.0,1,0.018903051355015243
transfer,classify,BCE,alexnet,6,0.0,0.6181252048508685,2034,0.5246412447023485
transfer,classify,BCE,alexnet,6,1.0,0.5182107175295186,734,0.5195721499209549
transfer,classify,BCE,alexnet,6,2.0,0.524537037037037,72,0.5145030551395613
transfer,classify,BCE,alexnet,6,3.0,0.4404761904761905,28,0.5094339603581678
transfer,classify,BCE,alexnet,6,4.0,0.4538461538461539,13,0.5043648655767742
transfer,classify,BCE,alexnet,6,5.0,0.5,1,0.49929577079538057
transfer,classify,BCE,alexnet,6,6.0,0.5,1,0.49422667601398695
transfer,classify,BCE,alexnet,6,7.0,0.5,1,0.48915758123259334
initialize,classify,BCE,alexnet,7,0.0,0.0,2034,0.007389971519843247
initialize,classify,BCE,alexnet,7,1.0,0.0,734,0.0052785510856022955
initialize,classify,BCE,alexnet,7,2.0,0.0,72,0.0031671306513613162
initialize,classify,BCE,alexnet,7,3.0,0.0,28,0.0010557102171203647
initialize,classify,BCE,alexnet,7,4.0,0.0,13,-0.0010557102171206145
initialize,classify,BCE,alexnet,7,5.0,0.0,1,-0.003167130651361566
initialize,classify,BCE,alexnet,7,6.0,0.0,1,-0.005278551085602545
initialize,classify,BCE,alexnet,7,7.0,0.0,1,-0.007389971519843497
transfer,classify,BCE,alexnet,7,0.0,0.6291297935103245,2034,0.5592743926718675
transfer,classify,BCE,alexnet,7,1.0,0.5065622161671208,734,0.5542052978904739
transfer,classify,BCE,alexnet,7,2.0,0.4585648148148148,72,0.5491362031090803
transfer,classify,BCE,alexnet,7,3.0,0.4226190476190476,28,0.5440671083276867
transfer,classify,BCE,alexnet,7,4.0,0.3153846153846154,13,0.5389980135462931
transfer,classify,BCE,alexnet,7,5.0,1.0,1,0.5339289187648995
transfer,classify,BCE,alexnet,7,6.0,0.5,1,0.528859823983506
transfer,classify,BCE,alexnet,7,7.0,0.5,1,0.5237907292021123
initialize,classify,BCE,alexnet,8,0.0,0.05674369059324811,2034,0.03644217038779066
initialize,classify,BCE,alexnet,8,1.0,0.08490009082652133,734,0.03433074995354969
initialize,classify,BCE,alexnet,8,2.0,0.07291666666666666,72,0.032219329519308726
initialize,classify,BCE,alexnet,8,3.0,0.017857142857142856,28,0.030107909085067767
initialize,classify,BCE,alexnet,8,4.0,0.0,13,0.027996488650826802
initialize,classify,BCE,alexnet,8,5.0,0.0,1,0.025885068216585837
initialize,classify,BCE,alexnet,8,6.0,0.0,1,0.023773647782344875
initialize,classify,BCE,alexnet,8,7.0,0.0,1,0.021662227348103913
transfer,classify,BCE,alexnet,8,0.0,0.6107751556866601,2034,0.5165326976200116
transfer,classify,BCE,alexnet,8,1.0,0.5026566757493188,734,0.511463602838618
transfer,classify,BCE,alexnet,8,2.0,0.493287037037037,72,0.5063945080572244
transfer,classify,BCE,alexnet,8,3.0,0.5297619047619048,28,0.5013254132758309
transfer,classify,BCE,alexnet,8,4.0,0.3538461538461538,13,0.49625631849443724
transfer,classify,BCE,alexnet,8,5.0,0.5,1,0.4911872237130437
transfer,classify,BCE,alexnet,8,6.0,0.5,1,0.4861181289316501
transfer,classify,BCE,alexnet,8,7.0,0.5,1,0.48104903415025646
