net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,1,RVvGV,1,present,0.6654135338345865,,,
VGG16,transfer,classify,0.001,1,RVvGV,2,present,0.6879699248120301,,,
VGG16,transfer,classify,0.001,1,RVvGV,4,present,0.6390977443609023,,,
VGG16,transfer,classify,0.001,1,RVvGV,8,present,0.5338345864661654,,,
VGG16,transfer,classify,0.001,1,RVvGV,1,absent,0.7894736842105263,,,
VGG16,transfer,classify,0.001,1,RVvGV,2,absent,0.6842105263157895,,,
VGG16,transfer,classify,0.001,1,RVvGV,4,absent,0.6842105263157895,,,
VGG16,transfer,classify,0.001,1,RVvGV,8,absent,0.6578947368421053,,,
VGG16,transfer,classify,0.001,1,RVvGV,1,both,0.7274436090225563,,,
VGG16,transfer,classify,0.001,1,RVvGV,2,both,0.6860902255639098,,,
VGG16,transfer,classify,0.001,1,RVvGV,4,both,0.6616541353383458,,,
VGG16,transfer,classify,0.001,1,RVvGV,8,both,0.5958646616541353,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,1,present,0.6954887218045113,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,2,present,0.7293233082706767,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,4,present,0.7368421052631579,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,8,present,0.7218045112781954,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,1,absent,0.7142857142857143,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,2,absent,0.5789473684210527,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,4,absent,0.4849624060150376,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,8,absent,0.3533834586466165,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,1,both,0.7048872180451128,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,2,both,0.6541353383458647,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,4,both,0.6109022556390977,,,
VGG16,transfer,classify,0.001,1,RVvRHGV,8,both,0.5375939849624061,,,
VGG16,transfer,classify,0.001,1,2_v_5,1,present,0.5413533834586466,,,
VGG16,transfer,classify,0.001,1,2_v_5,2,present,0.5488721804511278,,,
VGG16,transfer,classify,0.001,1,2_v_5,4,present,0.5789473684210527,,,
VGG16,transfer,classify,0.001,1,2_v_5,8,present,0.7481203007518797,,,
VGG16,transfer,classify,0.001,1,2_v_5,1,absent,0.5150375939849624,,,
VGG16,transfer,classify,0.001,1,2_v_5,2,absent,0.46616541353383456,,,
VGG16,transfer,classify,0.001,1,2_v_5,4,absent,0.34210526315789475,,,
VGG16,transfer,classify,0.001,1,2_v_5,8,absent,0.31203007518796994,,,
VGG16,transfer,classify,0.001,1,2_v_5,1,both,0.5281954887218046,,,
VGG16,transfer,classify,0.001,1,2_v_5,2,both,0.5075187969924813,,,
VGG16,transfer,classify,0.001,1,2_v_5,4,both,0.4605263157894737,,,
VGG16,transfer,classify,0.001,1,2_v_5,8,both,0.5300751879699248,,,
VGG16,transfer,classify,0.001,2,RVvGV,1,present,0.9323308270676691,,,
VGG16,transfer,classify,0.001,2,RVvGV,2,present,0.650375939849624,,,
VGG16,transfer,classify,0.001,2,RVvGV,4,present,0.2781954887218045,,,
VGG16,transfer,classify,0.001,2,RVvGV,8,present,0.15037593984962405,,,
VGG16,transfer,classify,0.001,2,RVvGV,1,absent,0.6015037593984962,,,
VGG16,transfer,classify,0.001,2,RVvGV,2,absent,0.7180451127819549,,,
VGG16,transfer,classify,0.001,2,RVvGV,4,absent,0.8947368421052632,,,
VGG16,transfer,classify,0.001,2,RVvGV,8,absent,0.943609022556391,,,
VGG16,transfer,classify,0.001,2,RVvGV,1,both,0.7669172932330827,,,
VGG16,transfer,classify,0.001,2,RVvGV,2,both,0.6842105263157895,,,
VGG16,transfer,classify,0.001,2,RVvGV,4,both,0.5864661654135338,,,
VGG16,transfer,classify,0.001,2,RVvGV,8,both,0.5469924812030075,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,1,present,0.9285714285714286,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,2,present,0.6954887218045113,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,4,present,0.5338345864661654,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,8,present,0.39097744360902253,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,1,absent,0.39473684210526316,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,2,absent,0.6127819548872181,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,4,absent,0.7330827067669173,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,8,absent,0.7255639097744361,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,1,both,0.6616541353383458,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,2,both,0.6541353383458647,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,4,both,0.6334586466165414,,,
VGG16,transfer,classify,0.001,2,RVvRHGV,8,both,0.5582706766917294,,,
VGG16,transfer,classify,0.001,2,2_v_5,1,present,0.31203007518796994,,,
VGG16,transfer,classify,0.001,2,2_v_5,2,present,0.2631578947368421,,,
VGG16,transfer,classify,0.001,2,2_v_5,4,present,0.22556390977443608,,,
VGG16,transfer,classify,0.001,2,2_v_5,8,present,0.2932330827067669,,,
VGG16,transfer,classify,0.001,2,2_v_5,1,absent,0.7255639097744361,,,
VGG16,transfer,classify,0.001,2,2_v_5,2,absent,0.7819548872180451,,,
VGG16,transfer,classify,0.001,2,2_v_5,4,absent,0.7255639097744361,,,
VGG16,transfer,classify,0.001,2,2_v_5,8,absent,0.706766917293233,,,
VGG16,transfer,classify,0.001,2,2_v_5,1,both,0.518796992481203,,,
VGG16,transfer,classify,0.001,2,2_v_5,2,both,0.5225563909774437,,,
VGG16,transfer,classify,0.001,2,2_v_5,4,both,0.4755639097744361,,,
VGG16,transfer,classify,0.001,2,2_v_5,8,both,0.5,,,
VGG16,transfer,classify,0.001,3,RVvGV,1,present,0.7593984962406015,,,
VGG16,transfer,classify,0.001,3,RVvGV,2,present,0.5864661654135338,,,
VGG16,transfer,classify,0.001,3,RVvGV,4,present,0.37593984962406013,,,
VGG16,transfer,classify,0.001,3,RVvGV,8,present,0.20300751879699247,,,
VGG16,transfer,classify,0.001,3,RVvGV,1,absent,0.8233082706766918,,,
VGG16,transfer,classify,0.001,3,RVvGV,2,absent,0.7406015037593985,,,
VGG16,transfer,classify,0.001,3,RVvGV,4,absent,0.8345864661654135,,,
VGG16,transfer,classify,0.001,3,RVvGV,8,absent,0.9285714285714286,,,
VGG16,transfer,classify,0.001,3,RVvGV,1,both,0.7913533834586466,,,
VGG16,transfer,classify,0.001,3,RVvGV,2,both,0.6635338345864662,,,
VGG16,transfer,classify,0.001,3,RVvGV,4,both,0.6052631578947368,,,
VGG16,transfer,classify,0.001,3,RVvGV,8,both,0.5657894736842105,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,1,present,0.7368421052631579,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,2,present,0.6278195488721805,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,4,present,0.5864661654135338,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,8,present,0.424812030075188,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,1,absent,0.7218045112781954,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,2,absent,0.6917293233082706,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,4,absent,0.6428571428571429,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,8,absent,0.6428571428571429,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,1,both,0.7293233082706767,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,2,both,0.6597744360902256,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,4,both,0.6146616541353384,,,
VGG16,transfer,classify,0.001,3,RVvRHGV,8,both,0.5338345864661654,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,present,0.41729323308270677,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,present,0.424812030075188,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,present,0.39849624060150374,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,present,0.37593984962406013,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,absent,0.6278195488721805,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,absent,0.6127819548872181,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,absent,0.556390977443609,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,absent,0.6578947368421053,,,
VGG16,transfer,classify,0.001,3,2_v_5,1,both,0.5225563909774437,,,
VGG16,transfer,classify,0.001,3,2_v_5,2,both,0.518796992481203,,,
VGG16,transfer,classify,0.001,3,2_v_5,4,both,0.4774436090225564,,,
VGG16,transfer,classify,0.001,3,2_v_5,8,both,0.5169172932330827,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,present,0.9661654135338346,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,present,0.6766917293233082,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,present,0.41353383458646614,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,present,0.22932330827067668,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,absent,0.17669172932330826,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,absent,0.40225563909774437,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,absent,0.6842105263157895,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,absent,0.8120300751879699,,,
VGG16,transfer,classify,0.001,4,RVvGV,1,both,0.5714285714285714,,,
VGG16,transfer,classify,0.001,4,RVvGV,2,both,0.5394736842105263,,,
VGG16,transfer,classify,0.001,4,RVvGV,4,both,0.5488721804511278,,,
VGG16,transfer,classify,0.001,4,RVvGV,8,both,0.5206766917293233,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,present,0.9624060150375939,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,present,0.7857142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,present,0.5864661654135338,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,present,0.3383458646616541,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,absent,0.10526315789473684,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,absent,0.2857142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,absent,0.5375939849624061,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,absent,0.706766917293233,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,1,both,0.5338345864661654,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,2,both,0.5357142857142857,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,4,both,0.5620300751879699,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,both,0.5225563909774437,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,present,0.5225563909774437,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,present,0.2518796992481203,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,present,0.21804511278195488,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,present,0.13157894736842105,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,absent,0.5037593984962406,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,absent,0.7180451127819549,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,absent,0.7857142857142857,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,absent,0.8759398496240601,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,both,0.5131578947368421,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,both,0.4849624060150376,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,both,0.5018796992481203,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,both,0.5037593984962406,,,
